id	relid	year	active_year	code_status	type_of_violence	conflict_dset_id	conflict_new_id	conflict_name	dyad_dset_id	dyad_new_id	dyad_name	side_a_dset_id	side_a_new_id	side_a	side_b_dset_id	side_b_new_id	side_b	number_of_sources	source_article	source_office	source_date	source_headline	source_original	where_prec	where_coordinates	where_description	adm_1	adm_2	latitude	longitude	geom_wkt	priogrid_gid	country	country_id	region	event_clarity	date_prec	date_start	date_end	deaths_a	deaths_b	deaths_civilians	deaths_unknown	best_est	high_est	low_est
119177	COL-2007-1-237-47	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombia clashes leave 8 rebels, 1 soldier dead, 10 August 2007, EFE News Service				the army	4	Meta department	Meta department	Meta department		3.5	-73	POINT (-73.000000 3.500000)	134855	Colombia	100	Americas	1	1	08/10/2007 00:00:00	08/10/2007 00:00:00	0	2	0	0	2	2	2
119178	COL-2007-1-237-51	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombian army reports 10 soldiers killed, 5 missing in clash with guerrillas, 3 September 2007, Associated Press Newswires; Guerrillas kill at least 10 soldiers in Colombia, 3 September 2007, EFE News Service				the army	3	Pijao municipality	Pijao municipality	Quindío department	Pijao municipality	4.333333	-75.666667	POINT (-75.666667 4.333333)	135569	Colombia	100	Americas	1	1	09/03/2007 00:00:00	09/03/2007 00:00:00	10	0	0	0	10	10	10
119179	COL-2007-1-237-52	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	UPDATE 1-Colombia says kills top guerrilla commander , By Patrick Markey, 3 September 2007, Reuters News; Colombia kills alleged guerrilla drug lord wanted by U.S., By JOSHUA GOODMAN, Associated Press Writer, 3 September 2007				authorities	5	Venezuelan border region	Venezuelan border region (Guaviare River)			6.666667	-71	POINT (-71.000000 6.666667)	139179	Colombia	100	Americas	1	1	09/03/2007 00:00:00	09/03/2007 00:00:00	0	17	0	0	17	17	17
119180	COL-2007-1-237-53	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Guerrillas kill mayoral candidate in Colombia, 23 September 2007, EFE News Service				officials	1	Villarrica town	Villarrica town	Tolima  department	Villarrica municipality	3.935024	-74.600359	POINT (-74.600359 3.935024)	134851	Colombia	100	Americas	1	1	09/22/2007 00:00:00	09/22/2007 00:00:00	1	0	0	0	1	1	1
119181	COL-2007-1-237-56	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Rebels kill 2 marines in Colombia attack, 10 October 2007, EFE News Service				navy	2	Tumaco town	Tumaco town (near)	Nariño department	Tumaco municipality	1.798611	-78.815556	POINT (-78.815556 1.798611)	131963	Colombia	100	Americas	1	1	10/10/2007 00:00:00	10/10/2007 00:00:00	2	0	0	0	2	2	2
119182	COL-2007-1-237-54	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Another mayoral candidate killed in Colombia, 26 September 2007, EFE News Service				authorities	1	Ríoblanco town	Rioblanco town	Tolima  department	Ríoblanco municipality	3.530833	-75.680556	POINT (-75.680556 3.530833)	134849	Colombia	100	Americas	1	1	09/26/2007 00:00:00	09/26/2007 00:00:00	1	0	0	0	1	1	1
119183	COL-2007-1-237-55	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombian rebels blamed for killing of mayoral candidate, 9 October 2007, Associated Press Newswires				officials	1	Samaná town	Samana town	Caldas department	Samaná municipality	5.412581	-74.992189	POINT (-74.992189 5.412581)	137011	Colombia	100	Americas	1	1	10/07/2007 00:00:00	10/07/2007 00:00:00	1	0	0	0	1	1	1
119184	COL-2007-1-237-57	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Seven rebels, three soldiers killed in combat in Colombia, 14 October 2007, EFE News Service				the military	4	Cauca department	Cauca department	Cauca department		2.5	-76.833333	POINT (-76.833333 2.500000)	133407	Colombia	100	Americas	1	1	10/14/2007 00:00:00	10/14/2007 00:00:00	3	7	0	0	10	10	10
119185	COL-2007-1-237-58	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Bombing kills 1 drug-enforcement agent, wounds 18 in Colombia, 17 October 2007, EFE News Service				officials	4	Putumayo department	Putumayo department (highway)	Putumayo department		0.5	-76	POINT (-76.000000 0.500000)	130529	Colombia	100	Americas	1	1	10/17/2007 00:00:00	10/17/2007 00:00:00	1	0	0	0	1	1	1
119186	COL-2007-1-237-59	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Mayoral candidate slain in Colombia, 17 October 2007, EFE News Service				officials	2	Ataco town	Ataco town (near)	Tolima  department	Ataco municipality	3.591466	-75.381776	POINT (-75.381776 3.591466)	134850	Colombia	100	Americas	1	1	10/17/2007 00:00:00	10/17/2007 00:00:00	1	0	0	0	1	1	1
119187	COL-2007-1-237-60	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombian army captures guerrilla wanted in congressman's killing, 3 December 2007, EFE News Service				officials	1	Corinto town	Corinto town	Cauca department	Corinto municipality	3.173011	-76.262747	POINT (-76.262747 3.173011)	134128	Colombia	100	Americas	1	1	10/21/2007 00:00:00	10/21/2007 00:00:00	1	0	0	0	1	1	1
119188	COL-2007-1-237-62	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Rebel attack kills 2 in Colombia, 24 October 2007, EFE News Service				authorities	1	Roncesvalles town	Roncesvalles town	Tolima  department	Roncesvalles municipality	4.010796	-75.60493	POINT (-75.604930 4.010796)	135569	Colombia	100	Americas	1	1	10/24/2007 00:00:00	10/24/2007 00:00:00	1	0	1	0	2	2	2
119189	COL-2007-1-237-61	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	1 Dead in Colombia election violence, 22 October 2007, EFE News Service				officials	1	Puerto Asís town	Puerto Asis town	Putumayo department	Puerto Asís municipality	0.513278	-76.500748	POINT (-76.500748 0.513278)	130527	Colombia	100	Americas	1	1	10/22/2007 00:00:00	10/22/2007 00:00:00	1	0	0	0	1	1	1
119190	COL-2007-1-237-63	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombian army kills top FARC commander, 16 fighters, 25 October 2007, EFE News Service; Colombia kills rebel commander accused of leading attacks on U.S.-owned oil pipeline, By JOSHUA GOODMAN, Associated Press Writer, 25 October 2007				military spokesman	5	Montes de María region	Montes de María region			9	-74.333333	POINT (-74.333333 9.000000)	142772	Colombia	100	Americas	1	1	10/25/2007 00:00:00	10/25/2007 00:00:00	0	19	0	0	19	19	19
119191	COL-2007-1-237-65	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Land mine blast kills 6 Colombian soldiers; rebels blamed, By TOBY MUSE, Associated Press Writer, 18 November 2007; 7 Colombian soldiers die in FARC attack, 18 November 2007
´EFE News Service; UPDATE 1-Seven Colombian soldiers killed by rebel landmines, 18 November 2007, Reuters News				an official	4	Tolima  department	Tolima department	Tolima  department		4	-75.25	POINT (-75.250000 4.000000)	135570	Colombia	100	Americas	1	1	11/18/2007 00:00:00	11/18/2007 00:00:00	7	4	0	0	11	11	11
119192	COL-2007-1-237-69	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Three dead as Colombian governor escapes bomb attack, 20 November 2007, Reuters News; Soldier, attacker die in bombing of Colombian governor's house, 20 November 2007, EFE News Service				authorities	4	Cauca department	Cauca department (politician's residence)	Cauca department		2.5	-76.833333	POINT (-76.833333 2.500000)	133407	Colombia	100	Americas	1	1	11/20/2007 00:00:00	11/20/2007 00:00:00	1	1	0	0	2	2	2
119193	COL-2007-1-237-71	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Roadside bomb kills soldier in Colombia, 25 November 2007, EFE News Service				the army's ANE news service	1	Puerto Yuca town	Puerto Yuca town	Meta department	Puerto Yuca municipality	2.938333	-73.208333	POINT (-73.208333 2.938333)	133414	Colombia	100	Americas	1	1	11/25/2007 00:00:00	11/25/2007 00:00:00	1	0	0	0	1	1	1
119194	COL-2007-1-237-72	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	15 dead in Colombia clashes, 26 November 2007, EFE News Service				authoritites	4	Cauca department	Cauca department	Cauca department		2.5	-76.833333	POINT (-76.833333 2.500000)	133407	Colombia	100	Americas	1	1	11/25/2007 00:00:00	11/25/2007 00:00:00	0	7	0	0	7	7	7
119195	COL-2007-1-237-73.1	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	15 dead in Colombia clashes, 26 November 2007, EFE News Service				authoritites	4	La Guajira department	La Guajira department	La Guajira department		11.5	-72.5	POINT (-72.500000 11.500000)	146376	Colombia	100	Americas	1	1	11/25/2007 00:00:00	11/25/2007 00:00:00	0	1	0	0	1	1	1
119196	COL-2007-1-237-74	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	15 dead in Colombia clashes, 26 November 2007, EFE News Service				authoritites	1	Puerto Rico town	Puerto Rico town	Caquetá department	Puerto Rico municipality	1.905743	-75.154059	POINT (-75.154059 1.905743)	131970	Colombia	100	Americas	1	1	11/25/2007 00:00:00	11/25/2007 00:00:00	1	0	0	0	1	1	1
119197	COL-2007-1-237-76	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	3 Colombian police killed by rebels, 19 December 2007, EFE News Service				authorities	4	Cauca department	Cauca department	Cauca department		2.5	-76.833333	POINT (-76.833333 2.500000)	133407	Colombia	100	Americas	1	1	12/19/2007 00:00:00	12/19/2007 00:00:00	3	0	0	0	3	3	3
119198	COL-2007-1-237-75	2007	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	15 dead in Colombia clashes, 26 November 2007, EFE News Service				authoritites/police	1	Puerto Rico town	Puerto Rico town	Caquetá department	Puerto Rico municipality	1.905743	-75.154059	POINT (-75.154059 1.905743)	131970	Colombia	100	Americas	1	1	11/26/2007 00:00:00	11/26/2007 00:00:00	2	0	0	0	2	2	2
119199	COL-2008-1-237-2	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	6 FARC rebels killed in fighting in Colombia, 1 January 2008, EFE News Service				the army	1	Bucarasica town	Bucarasica town	Norte de Santander department	Bucarasica municipality	8.040955	-72.865376	POINT (-72.865376 8.040955)	141335	Colombia	100	Americas	1	1	01/01/2008 00:00:00	01/01/2008 00:00:00	0	1	0	0	1	1	1
119200	COL-2008-1-237-4	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombian army rescues 2 FARC hostages, kills rebel, 20 January 2008, EFE News Service				officials, Antioquia Government Secretary Andres Rendon	2	Urrao town	Urrao town (near)	Antioquia department	Urrao municipality	6.315197	-76.134201	POINT (-76.134201 6.315197)	138448	Colombia	100	Americas	1	1	01/20/2008 00:00:00	01/20/2008 00:00:00	0	1	0	0	1	1	1
119201	COL-2008-1-237-50	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Attack on camp leaves 8 rebels dead in Colombia, 4 September 2008, EFE News Service				President Alvaro Uribe	3	La Macarena municipality	La Macarena municipality	Meta department	La Macarena municipality	2.00702	-74.0732	POINT (-74.073200 2.007020)	132692	Colombia	100	Americas	1	1	09/04/2008 00:00:00	09/04/2008 00:00:00	0	8	0	0	8	8	8
119202	COL-2008-1-237-51	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	At least 3 dead, 6 wounded in FARC ambush of Colombian cops, 13 September 2008, EFE News Service				authorities	2	San José del Guaviare town	San Jose del Guaviare town (near)	Guaviare department	San José del Guaviare municipality	2.572858	-72.645914	POINT (-72.645914 2.572858)	133415	Colombia	100	Americas	1	1	09/13/2008 00:00:00	09/13/2008 00:00:00	1	2	0	0	3	3	3
119203	COL-2008-1-237-6	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombia scuttles rebel extortion bid, 5 FARC dead, 15 February 2008, Reuters News				authorities	2	Ibagué town	Ibague town (near)	Tolima  department	Ibagué municipality	4.438889	-75.232222	POINT (-75.232222 4.438889)	135570	Colombia	100	Americas	1	1	02/14/2008 00:00:00	02/14/2008 00:00:00	0	5	0	0	5	5	5
119204	COL-2008-1-237-7	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombian city councilor killed, 15 February 2008, EFE News Service				Arauca provincial Gov. Freddy Forero	1	Saravena town	Saravena town (inside a shop)	Arauca department	Saravena municipality	6.953758	-71.87523	POINT (-71.875230 6.953758)	139177	Colombia	100	Americas	1	1	02/15/2008 00:00:00	02/15/2008 00:00:00	1	0	0	0	1	1	1
119205	COL-2008-1-237-8	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombian army kills FARC rebel involved in attack on police, 17 February 2008, EFE News Service				military spokesmen	1	Arauquita town	Arauquita town	Arauca department	Arauquita municipality	7.029167	-71.428056	POINT (-71.428056 7.029167)	139898	Colombia	100	Americas	1	1	02/17/2008 00:00:00	02/17/2008 00:00:00	1	0	0	0	1	1	1
119206	COL-2008-1-237-9	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombian military kills FARC unit's finance chief, 20 February 2008, EFE News Service				the navy	3	Uribe municipality	Uribe municipality (Filo Gallineto village)	Meta department	Uribe municipality	3.02646	-74.43614	POINT (-74.436140 3.026460)	134132	Colombia	100	Americas	1	1	02/20/2008 00:00:00	02/20/2008 00:00:00	0	1	0	0	1	1	1
119207	COL-2008-1-237-11	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	5 Rebels killed in western Colombia, 25 February 2008, EFE News Service				the army	2	Chaparral town	Chaparral town (near)	Tolima  department	Chaparral municipality	3.723149	-75.483165	POINT (-75.483165 3.723149)	134850	Colombia	100	Americas	1	1	02/24/2008 00:00:00	02/24/2008 00:00:00	0	5	0	0	5	5	5
119208	COL-2008-1-237-12	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	5 Rebels killed in western Colombia, 25 February 2008, EFE News Service				a policeofficer	5	Urabá region	Urabá region (Longani village)	Antioquia department		7.76009	-76.66269	POINT (-76.662690 7.760090)	140607	Colombia	100	Americas	1	1	02/25/2008 00:00:00	02/25/2008 00:00:00	1	0	0	0	1	1	1
119209	COL-2008-1-237-13	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Colombian troops rescue 3 kidnapped technicians, kills 3 rebels, 27 February 2008, EFE News Service				ANE army news agency	3	El Carmen municipality	El Carmen (de Atrato) municipality	Chocó department	El Carmen municipality	5.833333	-76.25	POINT (-76.250000 5.833333)	137728	Colombia	100	Americas	1	1	02/27/2008 00:00:00	02/27/2008 00:00:00	0	3	0	0	3	3	3
119210	COL-2008-1-237-15	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Another top Colombian rebel killed, army says, 7 March 2008, EFE News Service				military sources	5	Border region between Caldas and Antioquia department	Border region between Caldas and Antioquia department			5.521693	-75.183146	POINT (-75.183146 5.521693)	137730	Colombia	100	Americas	1	1	03/07/2008 00:00:00	03/07/2008 00:00:00	0	1	0	0	1	1	1
119211	COL-2008-1-237-16	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Army kills 3 FARC rebels in Colombia, 9 March 2008, EFE News Service				military sources	2	Algeciras town	Algeciras town (near)	Huila department	Algeciras municipality	2.522953	-75.314922	POINT (-75.314922 2.522953)	133410	Colombia	100	Americas	1	1	03/09/2008 00:00:00	03/09/2008 00:00:00	0	3	0	0	3	3	3
119213	COL-2008-1-237-17	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Councillor murdered in Colombia, 16 March 2008, EFE News Service				a police spokesman	1	El Doncello town	El Doncello town	Caquetá department	El Doncello municipality	1.678168	-75.284655	POINT (-75.284655 1.678168)	131970	Colombia	100	Americas	1	1	03/16/2008 00:00:00	03/16/2008 00:00:00	1	0	0	0	1	1	1
119214	COL-2008-1-237-19	2008	True	Clear	1	1-92	289	Colombia:Government	237	623	Government of Colombia - FARC	100	17	Government of Colombia	1604	743	FARC	-1	Mid-level Colombian rebel leader killed in combat, 5 April 2008, EFE News Service				military spokesman	1	El Vergel village	El Vergel village	Caldas department	Marquetalia municipality	5.40048	-74.970743	POINT (-74.970743 5.400480)	137011	Colombia	100	Americas	1	1	04/05/2008 00:00:00	04/05/2008 00:00:00	0	1	0	0	1	1	1
